date,name,share
2021-02-26,PANDHORA FEEDER FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,1.538893
2021-02-26,CANVAS VECTOR FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,1.21953144
2021-02-26,CONSTÂNCIA ABSOLUTO FUNDO DE INVESTIMENTO MULTIMERCADO,1.3442061
2021-02-26,CLARITAS QUANT FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,1.21344725
2021-02-26,MAUA CAPITAL MACHINE-D FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO,0.9976138
2021-02-26,KAPITALO GAIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,0.9686447
2021-03-01,DAEMON SYSTEMATIC TRADING FUNDO DE INVESTIMENTO MULTIMERCADO,1.2398361581
2021-03-01,KADIMA II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,3.74960177
2021-03-01,MURANO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,3.2638926
2021-03-01,VISIA ZARATHUSTRA FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO,3.75026374
2021-03-01,RIO BRAVO PANDAS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,158.0321172
2021-03-01,PANDHORA FEEDER FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,1.5488407
2021-03-01,CANVAS VECTOR FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,1.22462829
2021-03-01,CONSTÂNCIA ABSOLUTO FUNDO DE INVESTIMENTO MULTIMERCADO,1.3479591
2021-03-01,CLARITAS QUANT FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,1.21763738
2021-03-01,MAUA CAPITAL MACHINE-D FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO,0.995485
2021-03-01,KAPITALO GAIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,0.9851419
2021-03-02,DAEMON SYSTEMATIC TRADING FUNDO DE INVESTIMENTO MULTIMERCADO,1.2507387173
2021-03-02,KADIMA II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,3.7539503
2021-03-02,MURANO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,3.2684676
2021-03-02,VISIA ZARATHUSTRA FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO,3.77863316
2021-03-02,RIO BRAVO PANDAS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,158.4388809
2021-03-02,PANDHORA FEEDER FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,1.5539001
2021-03-02,CANVAS VECTOR FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,1.22351464
2021-03-02,CONSTÂNCIA ABSOLUTO FUNDO DE INVESTIMENTO MULTIMERCADO,1.3550832
2021-03-02,CLARITAS QUANT FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,1.21832379
2021-03-02,MAUA CAPITAL MACHINE-D FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO,0.9960372
2021-03-02,KAPITALO GAIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,0.9868263
2021-03-03,DAEMON SYSTEMATIC TRADING FUNDO DE INVESTIMENTO MULTIMERCADO,1.2549597994
2021-03-03,KADIMA II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,3.75893509
2021-03-03,MURANO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,3.255486
2021-03-03,VISIA ZARATHUSTRA FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO,3.79906239
2021-03-03,RIO BRAVO PANDAS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,158.4557239
2021-03-03,PANDHORA FEEDER FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,1.5559015
2021-03-03,CANVAS VECTOR FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,1.22184222
2021-03-03,CONSTÂNCIA ABSOLUTO FUNDO DE INVESTIMENTO MULTIMERCADO,1.3554237
2021-03-03,CLARITAS QUANT FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,1.21935436
2021-03-03,MAUA CAPITAL MACHINE-D FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO,0.9986841
2021-03-03,KAPITALO GAIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,0.9851361
2021-03-04,DAEMON SYSTEMATIC TRADING FUNDO DE INVESTIMENTO MULTIMERCADO,1.2590534068
2021-03-04,KADIMA II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,3.71840707
2021-03-04,MURANO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,3.2379115
2021-03-04,VISIA ZARATHUSTRA FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO,3.73896471
2021-03-04,RIO BRAVO PANDAS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,158.0990969
2021-03-04,PANDHORA FEEDER FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,1.5537078
2021-03-04,CANVAS VECTOR FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,1.21951843
2021-03-04,CONSTÂNCIA ABSOLUTO FUNDO DE INVESTIMENTO MULTIMERCADO,1.3586755
2021-03-04,CLARITAS QUANT FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,1.21923237
2021-03-04,MAUA CAPITAL MACHINE-D FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO,0.9976838
2021-03-04,KAPITALO GAIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,0.9762629
2021-03-05,DAEMON SYSTEMATIC TRADING FUNDO DE INVESTIMENTO MULTIMERCADO,1.2515875292
2021-03-05,KADIMA II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,3.71525247
2021-03-05,MURANO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,3.2720772
2021-03-05,VISIA ZARATHUSTRA FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO,3.73486045
2021-03-05,RIO BRAVO PANDAS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,157.6471588
2021-03-05,PANDHORA FEEDER FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,1.548065
2021-03-05,CANVAS VECTOR FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,1.22143077
2021-03-05,CONSTÂNCIA ABSOLUTO FUNDO DE INVESTIMENTO MULTIMERCADO,1.3633743
2021-03-05,CLARITAS QUANT FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,1.21200618
2021-03-05,MAUA CAPITAL MACHINE-D FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO,1.0005054
2021-03-05,KAPITALO GAIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,0.9824124
2021-03-08,DAEMON SYSTEMATIC TRADING FUNDO DE INVESTIMENTO MULTIMERCADO,1.2646592604
2021-03-08,KADIMA II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,3.72451649
2021-03-08,MURANO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,3.2233309
2021-03-08,VISIA ZARATHUSTRA FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO,3.76722969
2021-03-08,RIO BRAVO PANDAS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,158.066243
2021-03-08,PANDHORA FEEDER FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,1.5575026
2021-03-08,CANVAS VECTOR FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,1.21746453
2021-03-08,CONSTÂNCIA ABSOLUTO FUNDO DE INVESTIMENTO MULTIMERCADO,1.3638373
2021-03-08,CLARITAS QUANT FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,1.22161115
2021-03-08,MAUA CAPITAL MACHINE-D FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO,0.9985605
2021-03-08,KAPITALO GAIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,0.9965391
2021-03-09,DAEMON SYSTEMATIC TRADING FUNDO DE INVESTIMENTO MULTIMERCADO,1.2620081183
2021-03-09,KADIMA II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,3.72366851
2021-03-09,MURANO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,3.2197274
2021-03-09,VISIA ZARATHUSTRA FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO,3.7850813
2021-03-09,RIO BRAVO PANDAS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,159.4641451
2021-03-09,PANDHORA FEEDER FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,1.5635904
2021-03-09,CANVAS VECTOR FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,1.22149387
2021-03-09,CONSTÂNCIA ABSOLUTO FUNDO DE INVESTIMENTO MULTIMERCADO,1.3662247
2021-03-09,CLARITAS QUANT FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,1.23105712
2021-03-09,MAUA CAPITAL MACHINE-D FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO,0.9958432
2021-03-09,KAPITALO GAIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,0.9860728
2021-03-10,DAEMON SYSTEMATIC TRADING FUNDO DE INVESTIMENTO MULTIMERCADO,1.2497101586
2021-03-10,KADIMA II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,3.72314536
2021-03-10,MURANO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,3.2229743
2021-03-10,VISIA ZARATHUSTRA FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO,3.77658363
2021-03-10,RIO BRAVO PANDAS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,157.8300248
2021-03-10,PANDHORA FEEDER FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,1.5451999
2021-03-10,CANVAS VECTOR FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,1.22544605
2021-03-10,CONSTÂNCIA ABSOLUTO FUNDO DE INVESTIMENTO MULTIMERCADO,1.3620584
2021-03-10,CLARITAS QUANT FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,1.21741429
2021-03-10,MAUA CAPITAL MACHINE-D FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO,0.9928424
2021-03-10,KAPITALO GAIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,0.9885669
2021-03-11,DAEMON SYSTEMATIC TRADING FUNDO DE INVESTIMENTO MULTIMERCADO,1.2449844805
2021-03-11,KADIMA II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,3.72256312
2021-03-11,MURANO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,3.2088483
2021-03-11,VISIA ZARATHUSTRA FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO,3.78172127
2021-03-11,RIO BRAVO PANDAS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,156.72647
2021-03-11,PANDHORA FEEDER FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,1.5326807
2021-03-11,CANVAS VECTOR FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,1.23010178
2021-03-11,CONSTÂNCIA ABSOLUTO FUNDO DE INVESTIMENTO MULTIMERCADO,1.3503122
2021-03-11,CLARITAS QUANT FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,1.20373497
2021-03-11,MAUA CAPITAL MACHINE-D FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO,0.990806
2021-03-11,KAPITALO GAIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,0.9948402
2021-03-12,DAEMON SYSTEMATIC TRADING FUNDO DE INVESTIMENTO MULTIMERCADO,1.2434300164
2021-03-12,KADIMA II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,3.72795322
2021-03-12,MURANO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,3.1934548
2021-03-12,VISIA ZARATHUSTRA FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO,3.7949122
2021-03-12,RIO BRAVO PANDAS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,156.4435919
2021-03-12,PANDHORA FEEDER FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,1.5317041
2021-03-12,CANVAS VECTOR FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,1.22735717
2021-03-12,CONSTÂNCIA ABSOLUTO FUNDO DE INVESTIMENTO MULTIMERCADO,1.3541253
2021-03-12,CLARITAS QUANT FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,1.20439704
2021-03-12,MAUA CAPITAL MACHINE-D FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO,0.9938925
2021-03-12,KAPITALO GAIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,0.9904564
2021-03-15,DAEMON SYSTEMATIC TRADING FUNDO DE INVESTIMENTO MULTIMERCADO,1.24748802
2021-03-15,KADIMA II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,3.73462588
2021-03-15,MURANO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,3.2010137
2021-03-15,VISIA ZARATHUSTRA FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO,3.80988201
2021-03-15,RIO BRAVO PANDAS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,156.4602123
2021-03-15,PANDHORA FEEDER FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,1.5359513
2021-03-15,CANVAS VECTOR FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,1.23129756
2021-03-15,CONSTÂNCIA ABSOLUTO FUNDO DE INVESTIMENTO MULTIMERCADO,1.3544273
2021-03-15,CLARITAS QUANT FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,1.20825818
2021-03-15,MAUA CAPITAL MACHINE-D FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO,0.9922491
2021-03-15,KAPITALO GAIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,0.9912738
2021-03-16,DAEMON SYSTEMATIC TRADING FUNDO DE INVESTIMENTO MULTIMERCADO,1.25342177
2021-03-16,KADIMA II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,3.73531637
2021-03-16,MURANO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,3.2338238
2021-03-16,VISIA ZARATHUSTRA FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO,3.80269178
2021-03-16,RIO BRAVO PANDAS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,157.3621205
2021-03-16,PANDHORA FEEDER FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,1.5422856
2021-03-16,CANVAS VECTOR FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,1.23279182
2021-03-16,CONSTÂNCIA ABSOLUTO FUNDO DE INVESTIMENTO MULTIMERCADO,1.3633496
2021-03-16,CLARITAS QUANT FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,1.21708721
2021-03-16,MAUA CAPITAL MACHINE-D FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO,0.9914953
2021-03-16,KAPITALO GAIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,0.9839294
2021-03-17,DAEMON SYSTEMATIC TRADING FUNDO DE INVESTIMENTO MULTIMERCADO,1.24952596
2021-03-17,KADIMA II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,3.74081283
2021-03-17,MURANO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,3.2324847
2021-03-17,VISIA ZARATHUSTRA FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO,3.80278162
2021-03-17,RIO BRAVO PANDAS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,157.1062221
2021-03-17,PANDHORA FEEDER FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,1.5446629
2021-03-17,CANVAS VECTOR FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,1.23234307
2021-03-17,CONSTÂNCIA ABSOLUTO FUNDO DE INVESTIMENTO MULTIMERCADO,1.3658276
2021-03-17,CLARITAS QUANT FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,1.2172513
2021-03-17,MAUA CAPITAL MACHINE-D FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO,0.9914677
2021-03-17,KAPITALO GAIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,0.9823913
2021-03-18,DAEMON SYSTEMATIC TRADING FUNDO DE INVESTIMENTO MULTIMERCADO,1.25221751
2021-03-18,KADIMA II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,3.73435322
2021-03-18,MURANO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,3.2222685
2021-03-18,VISIA ZARATHUSTRA FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO,3.82958811
2021-03-18,RIO BRAVO PANDAS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,157.0932182
2021-03-18,PANDHORA FEEDER FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,1.5420913
2021-03-18,CANVAS VECTOR FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,1.22947969
2021-03-18,CONSTÂNCIA ABSOLUTO FUNDO DE INVESTIMENTO MULTIMERCADO,1.3655098
2021-03-18,CLARITAS QUANT FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,1.21942008
2021-03-18,MAUA CAPITAL MACHINE-D FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO,0.991448
2021-03-18,KAPITALO GAIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,0.9809159
2021-03-19,DAEMON SYSTEMATIC TRADING FUNDO DE INVESTIMENTO MULTIMERCADO,1.24160941
2021-03-19,KADIMA II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,3.73769186
2021-03-19,MURANO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,3.225808
2021-03-19,VISIA ZARATHUSTRA FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO,3.82607667
2021-03-19,RIO BRAVO PANDAS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,156.4294469
2021-03-19,PANDHORA FEEDER FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,1.5387074
2021-03-19,CANVAS VECTOR FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,1.23551487
2021-03-19,CONSTÂNCIA ABSOLUTO FUNDO DE INVESTIMENTO MULTIMERCADO,1.3681979
2021-03-19,CLARITAS QUANT FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,1.21223997
2021-03-19,MAUA CAPITAL MACHINE-D FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO,0.9915374
2021-03-19,KAPITALO GAIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,0.9796033
2021-03-22,DAEMON SYSTEMATIC TRADING FUNDO DE INVESTIMENTO MULTIMERCADO,1.23211706
2021-03-22,KADIMA II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,3.73685849
2021-03-22,MURANO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,3.2265885
2021-03-22,VISIA ZARATHUSTRA FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO,3.81907828
2021-03-22,RIO BRAVO PANDAS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,156.197938
2021-03-22,PANDHORA FEEDER FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,1.5434607
2021-03-22,CANVAS VECTOR FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,1.23307613
2021-03-22,CONSTÂNCIA ABSOLUTO FUNDO DE INVESTIMENTO MULTIMERCADO,1.3689964
2021-03-22,CLARITAS QUANT FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,1.21186532
2021-03-22,MAUA CAPITAL MACHINE-D FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO,0.9915704
2021-03-22,KAPITALO GAIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,0.9690714
2021-03-23,DAEMON SYSTEMATIC TRADING FUNDO DE INVESTIMENTO MULTIMERCADO,1.23346084
2021-03-23,KADIMA II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,3.74538837
2021-03-23,MURANO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,3.2236728
2021-03-23,VISIA ZARATHUSTRA FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO,3.8172672
2021-03-23,RIO BRAVO PANDAS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,155.8267188
2021-03-23,PANDHORA FEEDER FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,1.5402495
2021-03-23,CANVAS VECTOR FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,1.23248822
2021-03-23,CONSTÂNCIA ABSOLUTO FUNDO DE INVESTIMENTO MULTIMERCADO,1.3690357
2021-03-23,CLARITAS QUANT FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,1.21164257
2021-03-23,MAUA CAPITAL MACHINE-D FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO,0.991581
2021-03-23,KAPITALO GAIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,0.9726341
2021-03-24,DAEMON SYSTEMATIC TRADING FUNDO DE INVESTIMENTO MULTIMERCADO,1.25218564
2021-03-24,KADIMA II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,3.74809897
2021-03-24,MURANO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,3.2215309
2021-03-24,VISIA ZARATHUSTRA FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO,3.82016373
2021-03-24,RIO BRAVO PANDAS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,156.2509118
2021-03-24,PANDHORA FEEDER FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,1.5434801
